,Cruise,Inc,(hr),YYMMDD,Start(HHMM),End(HHMM),Depth(m),Chla(mg/m3),StdDev(mg/m3),mg/m3,mg/m3.1,Rep #1,Rep #2,Rep #3,Rep #1.1,Rep #2.1,Rep #3.1,PSS-78,#/ml,#/ml.1,#/ml.2,#/ml.3,Unnamed: 22
157,30,I,14.75,910918,500,1945,125,0.152,-9.0,0.45899999999999996,-9.0,0.53,0.52,0.55,0.07,0.05,0.06,-9.0,-9,-9,-9,-9,2222299999
158,30,I,14.75,910918,500,1945,150,0.075,-9.0,0.223,-9.0,0.03,0.07,0.07,0.05,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
159,30,I,14.75,910918,500,1945,175,0.08199999999999999,-9.0,0.159,-9.0,0.11,0.1,0.11,0.07,0.08,0.08,-9.0,-9,-9,-9,-9,2222299999
160,31,I,13.25,911021,620,1930,5,0.076,0.008,0.067,0.006999999999999999,9.11,-9.0,10.07,0.18,0.16,0.14,-9.0,-9,-9,-9,-9,2222299999
161,31,I,13.25,911021,620,1930,25,0.079,0.005,0.059000000000000004,0.003,6.87,6.39,6.1,0.13,-9.0,-9.0,-9.0,-9,-9,-9,-9,2222299999
162,31,I,13.25,911021,620,1930,45,0.091,0.002,0.092,0.006999999999999999,4.72,5.48,5.5,0.2,0.18,0.18,-9.0,-9,-9,-9,-9,2222299999
163,31,I,13.25,911021,620,1930,75,0.201,0.004,0.209,0.01,2.67,2.37,2.81,0.1,0.11,0.11,-9.0,-9,-9,-9,-9,2222299999
164,31,I,13.25,911021,620,1930,100,0.287,0.006999999999999999,0.405,0.013999999999999999,0.91,0.87,0.96,0.06,0.07,0.05,-9.0,-9,-9,-9,-9,2222299999
165,31,I,13.25,911021,620,1930,125,0.109,0.01,0.3,0.008,0.23,0.2,0.22,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
166,31,I,13.25,911021,620,1930,150,0.073,0.002,0.195,0.008,0.05,0.05,0.06,0.03,0.02,0.04,-9.0,-9,-9,-9,-9,2222299999
167,31,I,13.25,911021,620,1930,175,0.081,0.013999999999999999,0.057999999999999996,0.013999999999999999,0.15,0.14,-9.0,0.16,0.07,0.15,-9.0,-9,-9,-9,-9,2222299999
168,32,I,12.25,911206,620,1838,5,0.124,-9.0,0.07,-9.0,5.25,4.72,5.35,0.09,0.12,0.11,-9.0,-9,-9,-9,-9,2222299999
169,32,I,12.25,911206,620,1838,25,0.107,0.004,0.06,0.004,-9.0,5.4,-9.0,0.12,0.11,0.1,-9.0,-9,-9,-9,-9,2222299999
170,32,I,12.25,911206,620,1838,45,0.10800000000000001,-9.0,0.083,-9.0,3.55,4.72,4.31,0.1,0.11,0.11,-9.0,-9,-9,-9,-9,2222299999
171,32,I,12.25,911206,620,1838,75,0.182,-9.0,0.172,-9.0,1.85,2.23,1.52,0.08,0.08,0.05,-9.0,-9,-9,-9,-9,2222299999
172,32,I,12.25,911206,620,1838,100,0.215,0.006,0.39899999999999997,0.01,0.75,0.75,0.75,0.04,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
173,32,I,12.25,911206,620,1838,125,0.127,0.008,0.287,0.019,0.19,0.19,0.16,0.03,0.04,0.04,-9.0,-9,-9,-9,-9,2222299999
174,32,I,12.25,911206,620,1838,150,0.044000000000000004,-9.0,0.122,-9.0,0.05,0.05,0.05,0.02,0.04,0.03,-9.0,-9,-9,-9,-9,2222299999
175,32,I,12.25,911206,620,1838,175,0.057,-9.0,0.102,-9.0,0.05,0.04,0.04,0.04,0.03,0.05,-9.0,-9,-9,-9,-9,4333399999
176,33,I,13.0,920105,543,1836,5,0.14,-9.0,0.124,-9.0,7.88,8.07,7.5,0.12,0.14,0.13,-9.0,-9,-9,-9,-9,2222299999
177,33,I,13.0,920105,543,1836,25,0.136,-9.0,0.141,-9.0,4.65,6.85,6.55,0.11,0.14,0.14,-9.0,-9,-9,-9,-9,2222299999
178,33,I,13.0,920105,543,1836,45,0.18100000000000002,-9.0,0.153,-9.0,5.12,5.31,4.47,0.08,0.09,0.07,-9.0,-9,-9,-9,-9,2222299999
179,33,I,13.0,920105,543,1836,75,0.153,-9.0,0.198,-9.0,1.78,1.46,1.59,0.09,0.07,0.07,-9.0,-9,-9,-9,-9,2222299999
180,33,I,13.0,920105,543,1836,100,0.209,-9.0,0.37,-9.0,-9.0,0.55,0.48,0.11,0.08,0.07,-9.0,-9,-9,-9,-9,2222299999
181,33,I,13.0,920105,543,1836,125,0.053,0.009000000000000001,0.14400000000000002,0.002,0.09,0.1,0.09,0.06,0.07,0.07,-9.0,-9,-9,-9,-9,2222299999
182,33,I,13.0,920105,543,1836,150,0.024,-9.0,0.063,-9.0,0.03,-9.0,0.04,0.04,0.06,0.05,-9.0,-9,-9,-9,-9,2222299999
183,33,I,13.0,920105,543,1836,175,0.01,-9.0,0.031,-9.0,0.03,0.02,0.03,0.03,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
184,34,I,12.5,920214,630,1900,5,0.151,-9.0,0.14400000000000002,-9.0,-9.0,-9.0,12.36,0.07,0.07,0.08,-9.0,-9,-9,-9,-9,2222299999
185,34,I,12.5,920214,630,1900,25,0.154,0.006999999999999999,0.146,0.006999999999999999,-9.0,10.87,10.89,0.07,0.07,0.08,-9.0,-9,-9,-9,-9,2222299999
186,34,I,12.5,920214,630,1900,45,0.155,-9.0,0.13699999999999998,-9.0,7.85,-9.0,8.32,0.08,0.07,0.08,-9.0,-9,-9,-9,-9,2222299999
187,34,I,12.5,920214,630,1900,75,0.142,-9.0,0.127,-9.0,3.66,3.29,1.65,0.07,0.08,0.07,-9.0,-9,-9,-9,-9,2222299999
188,34,I,12.5,920214,630,1900,100,0.16399999999999998,0.005,0.149,0.01,1.15,1.13,1.19,0.06,0.06,0.06,-9.0,-9,-9,-9,-9,2222299999
189,34,I,12.5,920214,630,1900,125,0.115,0.005,0.342,0.006,-9.0,0.6,0.58,0.06,0.07,0.08,-9.0,-9,-9,-9,-9,2222299999
190,34,I,12.5,920214,630,1900,150,0.055999999999999994,-9.0,0.183,-9.0,0.13,0.15,0.16,0.05,0.06,0.05,-9.0,-9,-9,-9,-9,2222299999
191,34,I,12.5,920214,630,1900,175,0.031,-9.0,0.062,-9.0,0.05,0.05,0.04,0.06,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
192,35,I,13.25,920305,550,1900,5,0.081,0.003,0.055999999999999994,0.006,6.16,5.66,7.83,0.06,0.07,0.07,-9.0,-9,-9,-9,-9,2222299999
193,35,I,13.25,920305,550,1900,25,0.078,0.002,0.066,0.004,8.05,8.32,6.41,0.1,0.1,0.09,-9.0,-9,-9,-9,-9,2222299999
194,35,I,13.25,920305,550,1900,45,0.098,0.001,0.094,0.004,6.42,5.7,-9.0,0.14,0.16,0.14,-9.0,-9,-9,-9,-9,2222299999
195,35,I,13.25,920305,550,1900,75,0.13,0.002,0.125,0.003,4.21,3.8,3.68,0.13,0.13,0.11,-9.0,-9,-9,-9,-9,2222299999
196,35,I,13.25,920305,550,1900,100,0.11900000000000001,0.003,0.155,0.01,0.5,0.48,0.6,0.06,0.05,0.06,-9.0,-9,-9,-9,-9,2222299999
197,35,I,13.25,920305,550,1900,125,0.19399999999999998,0.0,0.405,0.021,0.75,0.82,0.77,0.06,0.06,0.06,-9.0,-9,-9,-9,-9,2222299999
198,35,I,13.25,920305,550,1900,150,0.109,0.0,0.302,0.017,0.17,0.17,0.17,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
199,35,I,13.25,920305,550,1900,175,0.034,0.002,0.1,0.005,0.04,0.04,-9.0,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
200,36,I,11.75,920417,545,1725,5,0.066,0.002,0.059000000000000004,0.017,4.23,6.65,8.97,0.1,0.09,0.1,-9.0,-9,-9,-9,-9,2222299999
201,36,I,11.75,920417,545,1725,25,0.07200000000000001,0.01,0.067,0.024,5.81,5.62,5.78,0.09,0.09,0.1,-9.0,-9,-9,-9,-9,2222299999
202,36,I,11.75,920417,545,1725,45,0.085,0.008,0.067,0.008,4.34,-9.0,4.3,0.12,0.11,0.02,-9.0,-9,-9,-9,-9,2222299999
203,36,I,11.75,920417,545,1725,75,0.165,0.004,0.185,0.006,3.17,3.97,3.55,0.1,0.11,0.1,-9.0,-9,-9,-9,-9,2222299999
204,36,I,11.75,920417,545,1725,100,0.16,0.009000000000000001,0.276,0.008,1.78,1.92,1.88,0.08,0.09,0.1,-9.0,-9,-9,-9,-9,2222299999
205,36,I,11.75,920417,545,1725,125,0.20600000000000002,0.011000000000000001,0.588,0.021,0.87,0.52,0.83,0.04,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
206,36,I,11.75,920417,545,1725,150,0.061,0.003,0.209,0.002,0.14,0.11,0.12,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
207,37,I,13.0,920609,540,1845,5,0.054000000000000006,0.003,0.049,0.005,-9.0,8.01,8.83,0.11,0.11,0.1,-9.0,-9,-9,-9,-9,2222299999
208,37,I,13.0,920609,540,1845,25,0.053,0.003,0.044000000000000004,0.004,8.39,8.28,7.94,0.15,0.17,0.17,-9.0,-9,-9,-9,-9,2222299999
209,37,I,13.0,920609,540,1845,45,0.066,0.001,0.052000000000000005,0.003,6.97,-9.0,7.04,0.14,0.13,-9.0,-9.0,-9,-9,-9,-9,2222299999
210,37,I,13.0,920609,540,1845,75,0.077,0.003,0.062,0.004,3.81,3.7,4.07,0.13,0.15,0.14,-9.0,-9,-9,-9,-9,2222299999
211,37,I,13.0,920609,540,1845,100,0.121,0.004,0.122,0.006999999999999999,2.18,2.14,2.14,0.11,0.15,0.13,-9.0,-9,-9,-9,-9,2222299999
212,37,I,13.0,920609,540,1845,125,0.255,0.012,0.467,0.026000000000000002,1.79,1.43,1.57,0.09,0.1,0.09,-9.0,-9,-9,-9,-9,2222299999
213,37,I,13.0,920609,540,1845,150,0.07,0.005,0.237,0.006999999999999999,0.25,0.25,0.23,0.08,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
214,38,I,14.75,920705,553,2040,5,0.049,0.004,0.036000000000000004,0.003,3.66,4.26,4.38,0.1,0.1,0.1,-9.0,-9,-9,-9,-9,2222299999
215,38,I,14.75,920705,553,2040,25,0.077,0.0,0.05,0.003,6.03,6.12,6.12,0.14,0.13,0.13,-9.0,-9,-9,-9,-9,2222299999
216,38,I,14.75,920705,553,2040,45,0.053,0.005,0.039,0.004,2.34,-9.0,3.13,0.09,-9.0,0.08,-9.0,-9,-9,-9,-9,2222299999
217,38,I,14.75,920705,553,2040,75,0.18600000000000003,0.0,0.183,0.004,3.93,3.78,4.44,0.11,0.08,0.07,-9.0,-9,-9,-9,-9,2222299999
218,38,I,14.75,920705,553,2040,100,0.17800000000000002,0.0,0.373,0.006999999999999999,2.11,2.62,2.25,0.04,0.04,0.05,-9.0,-9,-9,-9,-9,2222299999
219,38,I,14.75,920705,553,2040,125,0.166,0.001,0.48100000000000004,0.021,0.97,0.98,0.95,0.04,0.04,0.05,-9.0,-9,-9,-9,-9,2222299999
220,38,I,14.75,920705,553,2040,150,0.064,0.006,0.252,0.016,0.17,0.17,0.15,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
221,38,I,14.75,920705,553,2040,175,0.004,0.0,0.152,0.006999999999999999,0.06,0.06,0.05,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
222,39,I,11.75,920805,600,1750,5,0.067,0.002,0.052000000000000005,0.006,4.7,6.6,6.59,0.13,0.13,0.14,-9.0,-9,-9,-9,-9,2222299999
223,39,I,11.75,920805,600,1750,25,0.073,0.004,0.053,0.002,6.63,6.4,6.47,0.12,0.13,0.13,-9.0,-9,-9,-9,-9,2222299999
224,39,I,11.75,920805,600,1750,45,0.085,0.002,0.063,0.002,5.37,-9.0,4.97,0.13,0.22,0.14,-9.0,-9,-9,-9,-9,2222299999
225,39,I,11.75,920805,600,1750,75,0.132,0.003,0.171,0.004,2.62,2.62,2.79,0.13,0.14,0.18,-9.0,-9,-9,-9,-9,2222299999
226,39,I,11.75,920805,600,1750,100,0.24600000000000002,0.006,0.51,0.022000000000000002,2.0,2.04,2.36,0.07,0.05,0.07,-9.0,-9,-9,-9,-9,2222299999
227,39,I,11.75,920805,600,1750,125,0.087,0.006999999999999999,0.28300000000000003,0.008,0.3,0.29,0.29,0.05,0.04,0.04,-9.0,-9,-9,-9,-9,2222299999
228,39,I,11.75,920805,600,1750,150,0.031,0.006,0.133,0.013000000000000001,0.06,0.06,0.06,0.04,0.04,0.04,-9.0,-9,-9,-9,-9,2222299999
229,39,I,11.75,920805,600,1750,175,0.013000000000000001,0.002,0.051,0.003,0.03,0.02,0.03,0.04,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
230,40,I,12.75,920922,607,1850,5,0.09,0.006999999999999999,0.094,0.009000000000000001,3.86,6.45,7.1,0.17,0.15,0.17,-9.0,-9,-9,-9,-9,2222299999
231,40,I,12.75,920922,607,1850,25,0.083,0.005,0.105,0.003,6.22,6.47,6.23,0.15,0.15,0.16,-9.0,-9,-9,-9,-9,2222299999
232,40,I,12.75,920922,607,1850,45,0.10300000000000001,0.01,0.11,0.006,5.96,-9.0,4.72,0.16,0.26,0.17,-9.0,-9,-9,-9,-9,2222299999
233,40,I,12.75,920922,607,1850,75,0.183,0.006999999999999999,0.233,0.017,2.67,2.77,2.67,0.15,0.16,0.22,-9.0,-9,-9,-9,-9,2222299999
234,40,I,12.75,920922,607,1850,100,0.195,0.009000000000000001,0.5720000000000001,0.012,2.07,2.21,2.6,0.08,0.06,0.08,-9.0,-9,-9,-9,-9,2222299999
235,40,I,12.75,920922,607,1850,125,0.055,0.0,0.21,0.006,0.63,0.31,0.31,0.06,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
236,40,I,12.75,920922,607,1850,150,0.037000000000000005,0.001,0.12,0.009000000000000001,0.06,0.06,0.06,0.04,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
237,40,I,12.75,920922,607,1850,175,0.039,0.0,0.139,0.013999999999999999,0.03,0.02,0.03,0.04,0.06,0.05,-9.0,-9,-9,-9,-9,2222299999
238,41,I,12.0,921019,622,1828,5,0.086,0.003,0.08199999999999999,0.003,5.68,6.35,11.2,0.42,0.12,0.12,-9.0,-9,-9,-9,-9,2222299999
239,41,I,12.0,921019,622,1828,25,0.09300000000000001,0.008,0.077,0.006,9.08,2.96,8.95,0.47,0.4,0.37,-9.0,-9,-9,-9,-9,2222299999
240,41,I,12.0,921019,622,1828,45,0.125,0.003,0.128,0.003,4.89,6.85,6.62,0.19,0.19,0.03,-9.0,-9,-9,-9,-9,2222299999
241,41,I,12.0,921019,622,1828,75,0.321,0.011000000000000001,0.887,0.033,3.48,3.45,3.99,0.06,0.06,0.04,-9.0,-9,-9,-9,-9,2222299999
242,41,I,12.0,921019,622,1828,100,0.313,0.006,0.807,0.067,0.78,0.77,0.82,0.03,0.05,0.06,-9.0,-9,-9,-9,-9,2222299999
243,41,I,12.0,921019,622,1828,125,0.078,0.004,0.221,0.004,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9,-9,-9,-9,2225599999
244,41,I,12.0,921019,622,1828,150,0.025,0.0,0.07400000000000001,0.008,0.05,0.04,0.08,0.02,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
245,41,I,12.0,921019,622,1828,175,0.011000000000000001,0.001,0.032,0.003,0.03,0.03,0.03,0.03,0.02,0.02,-9.0,-9,-9,-9,-9,2222299999
246,44,I,12.25,930120,600,1820,5,0.11800000000000001,-9.0,0.099,-9.0,3.97,4.25,4.62,0.27,0.13,0.14,-9.0,-9,-9,-9,-9,2222299999
247,44,I,12.25,930120,600,1820,25,0.18,-9.0,0.156,-9.0,4.44,6.25,5.8,0.4,0.29,0.29,-9.0,-9,-9,-9,-9,2222299999
248,44,I,12.25,930120,600,1820,45,0.179,-9.0,0.157,-9.0,4.51,5.69,5.09,0.17,0.15,0.07,-9.0,-9,-9,-9,-9,2222299999
249,44,I,12.25,930120,600,1820,75,0.191,-9.0,0.179,-9.0,2.85,2.46,1.73,0.38,0.19,0.14,-9.0,-9,-9,-9,-9,2222299999
250,44,I,12.25,930120,600,1820,100,0.198,-9.0,0.145,-9.0,0.98,0.91,0.96,0.04,0.05,0.06,-9.0,-9,-9,-9,-9,2222299999
251,44,I,12.25,930120,600,1820,125,0.152,-9.0,0.145,-9.0,0.25,-9.0,0.27,0.14,0.14,0.13,-9.0,-9,-9,-9,-9,2222299999
252,44,I,12.25,930120,600,1820,150,0.079,-9.0,0.152,-9.0,0.1,0.1,0.18,0.04,0.04,0.06,-9.0,-9,-9,-9,-9,2222299999
253,44,I,12.25,930120,600,1820,175,0.084,-9.0,0.14400000000000002,-9.0,-9.0,0.05,0.05,0.07,0.07,0.05,-9.0,-9,-9,-9,-9,2222299999
254,45,I,13.75,930217,510,1900,5,0.086,0.001,0.065,0.003,5.9,7.55,5.71,0.19,0.11,0.11,-9.0,-9,-9,-9,-9,2222299999
255,45,I,13.75,930217,510,1900,25,0.086,0.003,0.077,0.004,6.27,3.88,2.94,0.22,0.2,0.23,-9.0,-9,-9,-9,-9,2222299999
256,45,I,13.75,930217,510,1900,45,0.081,0.001,0.066,0.005,3.95,3.56,4.96,0.14,0.14,0.02,-9.0,-9,-9,-9,-9,2222299999
257,45,I,13.75,930217,510,1900,75,0.1,0.002,0.087,0.005,0.27,0.5,0.63,0.12,0.15,0.14,-9.0,-9,-9,-9,-9,2222299999
258,45,I,13.75,930217,510,1900,100,0.13699999999999998,0.005,0.257,0.008,1.37,1.19,0.66,0.06,0.06,0.07,-9.0,-9,-9,-9,-9,2222299999
259,45,I,13.75,930217,510,1900,125,0.08800000000000001,0.003,0.205,0.006999999999999999,0.34,0.24,0.34,0.07,0.05,0.05,-9.0,-9,-9,-9,-9,2222299999
260,45,I,13.75,930217,510,1900,150,0.037000000000000005,0.0,0.094,0.003,0.09,0.1,0.09,0.03,0.03,0.04,-9.0,-9,-9,-9,-9,2222299999
261,45,I,13.75,930217,510,1900,175,0.012,0.001,0.032,0.004,0.03,0.03,0.04,0.03,0.03,0.03,-9.0,-9,-9,-9,-9,2222299999
262,46,I,11.75,930415,658,1845,5,0.075,0.003,0.055999999999999994,0.001,-9.0,6.06,6.22,0.22,0.12,0.13,-9.0,-9,-9,-9,-9,2222299999
263,46,I,11.75,930415,658,1845,25,0.07,0.005,0.051,0.005,5.28,5.08,5.97,0.24,0.21,0.22,-9.0,-9,-9,-9,-9,2222299999
264,46,I,11.75,930415,658,1845,45,0.069,0.002,0.048,0.004,4.59,4.97,4.76,0.14,0.15,0.06,-9.0,-9,-9,-9,-9,2222299999
265,46,I,11.75,930415,658,1845,75,0.091,0.027999999999999997,0.079,0.019,3.26,3.23,3.47,0.16,0.17,0.15,-9.0,-9,-9,-9,-9,2222299999
266,46,I,11.75,930415,658,1845,100,0.21899999999999997,0.018000000000000002,0.254,0.024,3.71,3.71,-9.0,0.12,0.13,0.11,-9.0,-9,-9,-9,-9,2222299999
267,46,I,11.75,930415,658,1845,125,0.07,0.005,0.051,0.004,0.19,0.19,0.17,0.17,0.15,0.14,-9.0,-9,-9,-9,-9,2222299999
268,46,I,11.75,930415,658,1845,150,0.077,0.002,0.054000000000000006,0.001,0.16,0.23,0.17,0.2,0.21,0.27,-9.0,-9,-9,-9,-9,2222299999
269,46,I,11.75,930415,658,1845,175,0.08900000000000001,0.006,0.071,0.008,0.15,0.21,0.14,0.3,0.21,0.2,-9.0,-9,-9,-9,-9,2222299999
270,47,I,13.75,930520,605,1945,5,0.083,0.002,0.066,0.013000000000000001,7.69,7.38,6.69,0.27,0.26,0.17,-9.0,-9,-9,-9,-9,2222299999
271,47,I,13.75,930520,605,1945,25,0.09,0.003,0.065,0.004,7.43,7.76,7.58,0.25,0.35,0.24,-9.0,-9,-9,-9,-9,2222299999
272,47,I,13.75,930520,605,1945,45,0.094,0.001,0.071,0.004,6.68,7.18,5.95,0.15,0.17,0.05,-9.0,-9,-9,-9,-9,2222299999
273,47,I,13.75,930520,605,1945,75,0.19899999999999998,0.023,0.142,0.013000000000000001,5.59,5.39,6.06,0.15,0.16,0.23,-9.0,-9,-9,-9,-9,2222299999
274,47,I,13.75,930520,605,1945,100,0.203,0.052000000000000005,0.29100000000000004,0.083,3.25,0.68,3.4,0.12,0.13,0.15,-9.0,-9,-9,-9,-9,2222299999
275,47,I,13.75,930520,605,1945,125,0.171,0.002,0.41,0.011000000000000001,1.28,1.5,1.19,0.11,0.11,0.17,-9.0,-9,-9,-9,-9,2222299999
276,47,I,13.75,930520,605,1945,150,0.11199999999999999,0.013000000000000001,0.306,0.034,0.34,0.38,0.37,0.07,0.08,0.1,-9.0,-9,-9,-9,-9,2222299999
277,47,I,13.75,930520,605,1945,175,0.042,0.005,0.10800000000000001,0.0,0.13,0.11,0.2,0.06,0.22,-9.0,-9.0,-9,-9,-9,-9,2222299999
278,49,I,13.75,930914,515,1900,5,0.07200000000000001,0.002,0.049,0.004,7.99,8.59,7.32,0.24,0.19,0.19,-9.0,-9,-9,-9,-9,2222299999
279,49,I,13.75,930914,515,1900,25,0.07400000000000001,0.001,0.052000000000000005,0.008,7.46,7.12,8.0,0.24,0.28,0.21,-9.0,-9,-9,-9,-9,2222299999
280,49,I,13.75,930914,515,1900,45,0.08,0.002,0.052000000000000005,0.003,5.93,5.37,4.59,0.17,0.2,0.07,-9.0,-9,-9,-9,-9,2222299999
281,49,I,13.75,930914,515,1900,75,0.131,0.002,0.113,0.006999999999999999,3.07,3.25,2.83,0.13,0.15,0.13,-9.0,-9,-9,-9,-9,2222299999
282,49,I,13.75,930914,515,1900,100,0.20600000000000002,0.002,0.205,0.01,1.3,1.32,1.14,0.08,0.14,0.12,-9.0,-9,-9,-9,-9,2222299999
283,49,I,13.75,930914,515,1900,125,0.195,0.022000000000000002,0.45399999999999996,0.006,0.38,0.54,0.52,0.09,0.11,0.1,-9.0,-9,-9,-9,-9,2222299999
284,49,I,13.75,930914,515,1900,150,0.131,0.009000000000000001,0.34700000000000003,0.002,0.21,0.26,0.26,0.08,0.13,0.21,-9.0,-9,-9,-9,-9,2222299999
285,49,I,13.75,930914,515,1900,175,0.077,0.001,0.061,0.001,0.18,0.22,0.24,0.18,0.15,0.2,-9.0,-9,-9,-9,-9,2222299999
286,50,I,11.75,931029,640,1830,5,0.07400000000000001,0.009000000000000001,0.06,0.01,3.17,4.84,3.05,0.3,0.17,0.15,-9.0,-9,-9,-9,-9,2222299999
287,50,I,11.75,931029,640,1830,25,0.077,0.003,0.054000000000000006,0.005,2.85,2.86,2.42,0.49,0.23,0.3,-9.0,-9,-9,-9,-9,2222299999
288,50,I,11.75,931029,640,1830,45,0.057,0.009000000000000001,0.044000000000000004,0.005,1.57,1.18,2.59,0.14,0.13,0.03,-9.0,-9,-9,-9,-9,2222299999
289,50,I,11.75,931029,640,1830,75,0.145,0.011000000000000001,0.125,0.013999999999999999,0.74,1.3,1.57,0.14,0.13,0.17,-9.0,-9,-9,-9,-9,2222299999
290,50,I,11.75,931029,640,1830,100,0.16699999999999998,0.001,0.4,0.005,0.82,1.01,0.96,0.04,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
291,50,I,11.75,931029,640,1830,125,0.127,0.006,0.32,0.004,0.25,0.21,0.22,0.06,0.05,0.09,-9.0,-9,-9,-9,-9,2222299999
292,50,I,11.75,931029,640,1830,150,0.033,0.0,0.099,0.001,0.08,0.07,0.12,0.05,0.17,0.04,-9.0,-9,-9,-9,-9,2222299999
293,50,I,11.75,931029,640,1830,175,0.017,0.002,0.044000000000000004,0.009000000000000001,0.03,0.05,0.03,0.06,0.04,0.1,-9.0,-9,-9,-9,-9,2222299999
294,51,I,12.0,940120,700,1903,5,0.135,0.003,0.13,0.0,5.13,4.98,4.63,0.2,0.09,0.08,-9.0,-9,-9,-9,-9,2222299999
295,51,I,12.0,940120,700,1903,25,0.125,0.017,0.106,0.008,5.47,4.46,4.82,0.13,0.12,0.12,-9.0,-9,-9,-9,-9,2222299999
296,51,I,12.0,940120,700,1903,45,0.133,0.006,0.10400000000000001,0.019,0.56,4.08,3.84,0.09,0.09,0.04,-9.0,-9,-9,-9,-9,2222299999
297,51,I,12.0,940120,700,1903,75,0.141,0.0,0.124,0.018000000000000002,1.59,1.43,1.55,0.11,0.09,0.08,-9.0,-9,-9,-9,-9,2222299999
298,51,I,12.0,940120,700,1903,100,0.166,0.018000000000000002,0.32799999999999996,0.049,1.03,0.97,0.92,0.06,0.05,0.04,-9.0,-9,-9,-9,-9,2222299999
299,51,I,12.0,940120,700,1903,125,0.151,0.018000000000000002,0.127,0.003,0.14,0.15,0.15,0.09,0.11,0.11,-9.0,-9,-9,-9,-9,2222299999
300,51,I,12.0,940120,700,1903,150,0.129,0.001,0.125,0.006999999999999999,0.13,0.1,0.1,0.13,0.1,0.1,-9.0,-9,-9,-9,-9,2222299999
301,51,I,12.0,940120,700,1903,175,0.138,0.013000000000000001,0.126,0.011000000000000001,0.09,0.09,0.1,0.09,0.09,0.1,-9.0,-9,-9,-9,-9,2222299999
302,52,I,12.0,940217,553,1800,5,0.172,0.004,0.111,0.004,8.59,8.14,8.55,0.13,0.09,0.09,34.9286,-9,-9,-9,-9,2222229999
303,52,I,12.0,940217,553,1800,25,0.18100000000000002,0.001,0.114,0.002,2.83,5.37,2.5,0.27,0.1,0.14,34.9896,-9,-9,-9,-9,2222229999
304,52,I,12.0,940217,553,1800,45,0.17800000000000002,0.003,0.122,0.003,3.05,3.18,2.85,0.08,0.08,0.03,35.0344,-9,-9,-9,-9,2222229999
305,52,I,12.0,940217,553,1800,75,0.207,0.005,0.149,0.004,0.79,0.85,0.91,0.06,0.06,0.05,35.2007,-9,-9,-9,-9,2222229999
306,52,I,12.0,940217,553,1800,100,0.204,0.006999999999999999,0.248,0.011000000000000001,0.4,0.41,0.34,0.05,0.05,0.06,35.213,-9,-9,-9,-9,2222229999
307,52,I,12.0,940217,553,1800,125,0.19699999999999998,0.006999999999999999,0.18899999999999997,0.009000000000000001,0.14,0.15,0.16,0.05,0.05,0.05,35.2132,-9,-9,-9,-9,2222229999
308,52,I,12.0,940217,553,1800,150,0.092,0.001,0.20199999999999999,0.003,0.07,0.08,0.08,0.05,0.05,0.09,35.1067,-9,-9,-9,-9,2222229999
309,52,I,12.0,940217,553,1800,175,0.028999999999999998,0.001,0.085,0.004,0.03,0.03,0.03,0.03,0.02,0.06,35.0573,-9,-9,-9,-9,2222229999
310,53,I,12.0,940309,615,1815,5,0.07400000000000001,0.005,0.045,0.008,7.74,7.65,6.26,0.14,0.09,0.1,35.1191,-9,-9,-9,-9,2222229999
311,53,I,12.0,940309,615,1815,25,0.071,0.006,0.054000000000000006,0.013000000000000001,6.08,6.37,6.74,0.14,0.12,0.14,35.1307,-9,-9,-9,-9,2222229999
312,53,I,12.0,940309,615,1815,45,0.079,0.001,0.071,0.0,4.31,3.19,4.68,0.15,0.13,0.03,35.1307,-9,-9,-9,-9,2222229999
313,53,I,12.0,940309,615,1815,75,0.11599999999999999,0.019,0.099,0.011000000000000001,3.1,2.57,2.68,0.13,0.13,0.13,35.2075,-9,-9,-9,-9,2222229999
314,53,I,12.0,940309,615,1815,100,0.17,0.01,0.162,0.001,1.39,1.27,1.34,0.1,0.1,0.11,35.215,-9,-9,-9,-9,2222229999
315,53,I,12.0,940309,615,1815,125,0.252,0.025,0.287,0.016,0.65,0.61,0.5,0.11,0.06,0.05,35.2353,-9,-9,-9,-9,2222229999
